Motion Profile: Recording - 5444 2018.04.91
Left Output,Right Output,,Left Position,Right Position,,Left Velocity,Right Velocity
0.5004887585532747,-0.5063538611925709,,0.00621055,-0.00660045,,0.10767966748827992,-0.09433882372867003
0.5004887585532747,-0.5063538611925709,,0.00676755,-0.0069625,,0.11439133336756174,-0.07201732553253386
0.5004887585532747,-0.5063538611925709,,0.0071852999999999995,-0.0072688499999999994,,0.1093282300407282,-0.07306115756681424
0.5004887585532747,-0.5063538611925709,,0.00777015,-0.0078537,,0.11446185461083998,-0.11870637753742874
0.5004887585532747,-0.5063538611925709,,0.0084107,-0.0085221,,0.11123870387937491,-0.1162839248434238
0.5004887585532747,-0.5376344086021505,,0.00949685,-0.00966395,,0.13656981733480447,-0.15394182270434603
0.5004887585532747,-0.5376344086021505,,0.00983105,-0.01005385,,0.14133468662775944,-0.16894146193509252
0.5004887585532747,-0.5376344086021505,,0.01049945,-0.01083365,,0.1421552989217125,-0.16143757698717484
0.5317693059628543,-0.5376344086021505,,0.01155775,-0.0119198,,0.17383162986658343,-0.15496974334005706
0.5317693059628543,-0.5376344086021505,,0.0121426,-0.0124768,,0.1695069993913573,-0.15346466455434635
0.5317693059628543,-0.5376344086021505,,0.01300595,-0.01317305,,0.17605689450809958,-0.1481678526301789
0.5317693059628543,-0.5376344086021505,,0.01367435,-0.013730049999999999,,0.1843150231634679,-0.1441977865510323
0.5317693059628543,-0.5376344086021505,,0.0145934,-0.0146491,,0.17591788393209631,-0.19368860297313745
0.5317693059628543,-0.5376344086021505,,0.0156517,-0.0158188,,0.17430762009075262,-0.2279283887468031
0.5317693059628543,-0.7976539589442815,,0.01645935,-0.016765699999999998,,0.21551557361191723,-0.2287944136372972
0.5317693059628543,-0.7976539589442815,,0.0176569,-0.01796325,,0.25503663003663,-0.2601891860329324
0.7917888563049853,-0.7976539589442815,,0.0192165,-0.019495,,0.251438889515856,-0.21599612215220554
0.7917888563049853,-0.7976539589442815,,0.02035835,-0.020497599999999998,,0.22358253888610136,-0.22094406981356604
0.7917888563049853,-0.8054740957966764,,0.021611599999999998,-0.02191795,,0.22105367595991668,-0.2619635508524398
0.7917888563049853,-0.8054740957966764,,0.02269775,-0.023226899999999998,,0.21381957773512478,-0.2739456535103898
0.7996089931573802,-0.8054740957966764,,0.02381175,-0.024508,,0.25425082734223436,-0.2653644592663173
0.7996089931573802,-0.8054740957966764,,0.0254549,-0.0260676,,0.2920435181544108,-0.2926957435627956
0.7996089931573802,-0.8054740957966764,,0.02642965,-0.02709805,,0.2735084704149276,-0.2975030044064628
0.7996089931573802,-0.8054740957966764,,0.027599349999999998,-0.028406999999999998,,0.28328035600762874,-0.31778633575809445
0.7996089931573802,-0.8054740957966764,,0.0301337,-0.0309692,,0.3210837296440409,-0.2807459677419355
0.7996089931573802,-0.8054740957966764,,0.03149835,-0.0321389,,0.34473154881633916,-0.28270524045171935
0.7996089931573802,-0.8367546432062561,,0.03333645,-0.033865599999999996,,0.3405165826073666,-0.339117199391172
0.83088954056696,-0.8367546432062561,,0.0346454,-0.0352024,,0.3088439146104796,-0.3370650529500756
0.83088954056696,-0.8367546432062561,,0.0367063,-0.03729115,,0.3408291265106318,-0.3393237892171794
0.83088954056696,-0.8367546432062561,,0.0380988,-0.0386558,,0.34671646436352316,-0.3353401565322095
0.83088954056696,-0.8367546432062561,,0.039547,-0.04013185,,0.3541004450095359,-0.36057614500728274
0.83088954056696,-0.8367546432062561,,0.04152435,-0.04208135,,0.37813985064494227,-0.3514195583596214
0.83088954056696,-0.8367546432062561,,0.04325105,-0.0437245,,0.37833248429274924,-0.3522529644268775
0.83088954056696,-0.8690127077223851,,0.04681585,-0.0472893,,0.39108302615411616,-0.4069406392694064
0.83088954056696,-0.8690127077223851,,0.047929849999999996,-0.048403299999999996,,0.3891023402025847,-0.39524569806634735
0.863147605083089,-0.8690127077223851,,0.04976795,-0.05026925,,0.3862021147512567,-0.42093330814283014
0.863147605083089,-0.8690127077223851,,0.05177315,-0.052441549999999997,,0.43253737138419723,-0.4250286150324304
0.863147605083089,-0.8690127077223851,,0.05333275,-0.0539733,,0.4182466679181528,-0.41974378296910325
0.863147605083089,-0.8690127077223851,,0.0553101,-0.05589495,,0.4237352605553442,-0.4121346651868294
0.863147605083089,-0.8690127077223851,,0.057482399999999996,-0.05806725,,0.43253737138419723,-0.4345621220986932
0.863147605083089,-0.8924731182795699,,0.0628853,-0.06341445,,0.43583724569640064,-0.4724342663273961
0.863147605083089,-0.8924731182795699,,0.0633309,-0.0638879,,0.4354964816262705,-0.46523282522447273
0.863147605083089,-0.8924731182795699,,0.06575385,-0.06631085,,0.46118815980128336,-0.4260852935551731
0.8866080156402737,-0.8924731182795699,,0.0682325,-0.06867809999999999,,0.48069039913700107,-0.4794491069507209
0.8866080156402737,-0.8924731182795699,,0.07071115,-0.0711289,,0.47852233676975947,-0.4692502106149958
0.8866080156402737,-0.8924731182795699,,0.07299485,-0.0733569,,0.4852973208451318,-0.47647562018819506
0.8866080156402737,-0.8924731182795699,,0.07505575,-0.0753621,,0.4757633995302157,-0.47749678525503647
0.8866080156402737,-0.8924731182795699,,0.07811925,-0.0783142,,0.4901011878574571,-0.4898856640281442
0.8866080156402737,-0.8924731182795699,,0.0802637,-0.0805422,,0.4779064779064779,-0.539075731913864
0.8866080156402737,-0.8924731182795699,,0.0826588,-0.0828816,,0.5031616982836495,-0.4599504541701074
0.8866080156402737,-0.8924731182795699,,0.08480325,-0.08502604999999999,,0.47566182749786506,-0.48340203948795835
0.8866080156402737,-0.8924731182795699,,0.0881174,-0.0882845,,0.5413022351797863,-0.48763405559203327
0.8866080156402737,-0.8924731182795699,,0.0906796,-0.09065175,,0.53378054623862,-0.5309818875119161
0.8866080156402737,-0.8924731182795699,,0.09299115,-0.09293545,,0.5336526946107785,-0.529467680608365
0.8866080156402737,-0.8924731182795699,,0.09555335,-0.0954141,,0.5464802550895266,-0.5362214199759326
0.8866080156402737,-0.8924731182795699,,0.0982548,-0.09814339999999999,,0.5280872244607727,-0.5540910221337976
0.8866080156402737,-0.8924731182795699,,0.10165249999999999,-0.1014297,,0.5491742666995316,-0.5489036708548903
0.8866080156402737,-0.8924731182795699,,0.10546794999999999,-0.10513375,,0.574671137477431,-0.5752646527239866
0.8866080156402737,-0.8924731182795699,,0.1069997,-0.1066655,,0.5721623009758603,-0.573930963420917
0.8866080156402737,-0.8924731182795699,,0.10975685,-0.10942265,,0.5568607848037991,-0.5564435564435565
0.8866080156402737,-0.8924731182795699,,0.11449134999999999,-0.1141293,,0.6109130792432136,-0.5773516455040165
0.8866080156402737,-0.8924731182795699,,0.11616235,-0.1157446,,0.6170036001107726,-0.5817232375979112
0.8866080156402737,-0.8924731182795699,,0.1194208,-0.11886379999999999,,0.6180305131761442,-0.633314383172257
0.8866080156402737,-0.8924731182795699,,0.12234505,-0.1218716,,0.6136050674745249,-0.6306255307104445
0.8866080156402737,-0.8924731182795699,,0.12685675,-0.126439,,0.5963597430406853,-0.653755868544601
0.8866080156402737,-0.8924731182795699,,0.12880624999999998,-0.1282771,,0.6240896358543417,-0.585237719989493
0.8866080156402737,-0.8924731182795699,,0.13159125,-0.1311735,,0.617859123682751,-0.6488060570762959
0.8866080156402737,-0.8924731182795699,,0.13498895,-0.1345712,,0.6147902869757175,-0.6195773081201336
0.8866080156402737,-0.8924731182795699,,0.13816385,-0.13782965,,0.6144511858797573,-0.5677879714576962
0.8866080156402737,-0.8924731182795699,,0.14078174999999998,-0.1403083,,0.6488060570762959,-0.6491841491841491
0.8866080156402737,-0.8924731182795699,,0.14429085,-0.1438731,,0.6456099681251811,-0.6316983271902467
0.8866080156402737,-0.8924731182795699,,0.1479392,-0.14752145,,0.6587817859254879,-0.6842751842751843
0.8866080156402737,-0.8924731182795699,,0.15203315,-0.15169895,,0.6459843432879095,-0.6527981248168766
0.8866080156402737,0.0,,0.15543085,-0.1550131,,0.6008629989212514,-0.49599287622439897
0.0,0.0,,0.15804875,-0.15738035,,0.48774080560420313,-0.5699667434126375
0.0,0.0,,0.16027675,-0.1596362,,0.5634800202326758,-0.5490389354361754
0.0,0.0,,0.16250475,-0.16139075,,0.44276629570747217,-0.2921584054550223
0.0,0.0,,0.1644821,-0.1628668,,0.3698539176626826,-0.4402292037146809
0.0,0.0,,0.16606954999999998,-0.16450995,,0.34350909651557204,-0.3234610917537747
0.0,0.0,,0.17091545,-0.1697736,,0.5776510241120041,-0.5424884343803262
0.0,0.0,,0.17163955,-0.17044199999999998,,0.5616334761784724,-0.5257196790939123
0.0,-0.9051808406647116,,0.1750094,-0.17397895,,0.6917106488668116,-0.6518431831480398
0.9051808406647116,-0.9051808406647116,,0.17771085,-0.17676395,,0.5363505055368321,-0.5498519249753209
0.9051808406647116,-0.9051808406647116,,0.1851468,-0.18470119999999998,,0.8615622583139985,-0.8887116074990029
0.9051808406647116,-0.9051808406647116,,0.18698489999999998,-0.1866507,,0.8689547581903276,-0.7914742451154528
0.9051808406647116,-0.9051808406647116,,0.1897699,-0.18935215,,0.7754959972154543,-0.7147898620468399
0.9051808406647116,-0.9051808406647116,,0.1935575,-0.19297265,,0.7397078353253652,-0.7012905256531319
0.9051808406647116,-0.9051808406647116,,0.19898825,-0.19826415,,0.6625037169194172,-0.7187096774193549
0.9051808406647116,-0.9051808406647116,,0.20138335,-0.20071495,,0.6772036474164134,-0.6465467208357516
0.9051808406647116,-0.9051808406647116,,0.2041405,-0.20344425,,0.6743341404358353,-0.7222042139384117
0.9051808406647116,-0.9051808406647116,,0.207761,-0.20717615,,0.6712865320879783,-0.7539763113367175
0.9051808406647116,-0.9051808406647116,,0.21124225,-0.21090804999999999,,0.7266797129810829,-0.7043945621245653
0.9051808406647116,-0.9051808406647116,,0.21770345,-0.2175085,,0.6910669975186104,-0.6949469744229569
0.9051808406647116,-0.9051808406647116,,0.2186225,-0.21842755,,0.7077509529860229,-0.7082008900190718
0.9051808406647116,-0.9051808406647116,,0.22288354999999999,-0.22271644999999998,,0.6846957590657652,-0.7283425956194834
0.9051808406647116,-0.9051808406647116,,0.22605845,-0.22605845,,0.7184779103514994,-0.7397078353253652
0.9051808406647116,-0.9051808406647116,,0.22912195,-0.2292055,,0.7328947368421054,-0.7372600926538716
0.9051808406647116,-0.9051808406647116,,0.232269,-0.232269,,0.7226727213752838,-0.7154784842646115
0.9051808406647116,-0.9051808406647116,,0.2358895,-0.23591735,,0.7118210862619809,-0.7217363135730483
0.9051808406647116,-0.9051808406647116,,0.24215575,-0.24229499999999998,,0.7154784842646115,-0.7798389919495975
0.9051808406647116,-0.9051808406647116,,0.24572054999999998,-0.24594335,,0.7177835051546392,-0.7466487935656837
0.9051808406647116,-0.9051808406647116,,0.2494246,-0.24970309999999998,,0.7154784842646115,-0.7175523349436392
0.9051808406647116,-0.9051808406647116,,0.25168045,-0.2520425,,0.7331358999670945,-0.7792934592514865
0.9051808406647116,-0.9051808406647116,,0.25758464999999997,-0.2580581,,0.782028782028782,-0.7968526466380544
0.9051808406647116,-0.9051808406647116,,0.26036965,-0.2608431,,0.7446524064171123,-0.749663526244953
0.9051808406647116,-0.9051808406647116,,0.26259765,-0.26309895,,0.7141025641025641,-0.8276374442793463
0.9051808406647116,-0.9051808406647116,,0.266246,-0.2669701,,0.7917555081734186,-0.8113619810633649
0.9051808406647116,-0.9051808406647116,,0.27212235,-0.27290215,,0.8730407523510972,-0.8288690476190477
0.9051808406647116,-0.9051808406647116,,0.27451745,-0.2752694,,0.8291775213993302,-0.8221402214022141
0.9051808406647116,-0.9051808406647116,,0.27802655,-0.2787228,,0.8087114337568059,-0.7997128499641062
0.9051808406647116,-0.9051808406647116,,0.28376365,-0.28476625,,0.7889518413597734,-0.8413897280966768
0.9051808406647116,-0.9051808406647116,,0.2869664,-0.28810825,,0.7760362243120864,-0.8152213684595683
0.9051808406647116,-0.9051808406647116,,0.2901413,-0.29150595,,0.8313432835820895,-0.8002873563218391
0.9051808406647116,-0.9051808406647116,,0.2934276,-0.29484794999999997,,0.839171374764595,-0.8507063764795725
0.9051808406647116,-0.9051808406647116,,0.29752154999999997,-0.29896975,,0.8436198409693298,-0.8628969790859798
0.9051808406647116,-0.9051808406647116,,0.3017269,-0.30325865,,0.8645712068296469,-0.8037518037518039
0.9051808406647116,-0.9051808406647116,,0.30593225,-0.30738044999999997,,0.8307233407904548,-0.8529862174578866
0.9051808406647116,-0.9051808406647116,,0.31269979999999997,-0.31445435,,0.8060781476121562,-0.8248796741947426
0.9051808406647116,-0.9051808406647116,,0.3167102,-0.31846475,,0.846826301786393,-0.8270230141054195
0.9051808406647116,-0.9051808406647116,,0.3204421,-0.32230805,,0.8407547169811321,-0.8319641523525019
0.9051808406647116,-0.9051808406647116,,0.32381195,-0.3256222,,0.8465045592705167,-0.8020158387329014
0.9051808406647116,-0.9051808406647116,,0.32679189999999997,-0.32871354999999997,,0.8533129069322098,-0.8940609951845907
0.9051808406647116,-0.9051808406647116,,0.33183275,-0.33364299999999997,,0.8426626323751891,-0.9027552674230146
0.9051808406647116,-0.9051808406647116,,0.33860029999999997,-0.34063335,,0.8394875659382065,-0.8649068322981367
0.9051808406647116,-0.9286412512218963,,0.3407169,-0.34277779999999997,,0.8556067588325653,-0.8645712068296469
0.9051808406647116,-0.9286412512218963,,0.34592485,-0.34793005,,0.8608964451313755,-0.8598996526437669
0.9286412512218963,-0.9286412512218963,,0.3491833,-0.35116065,,0.8452200303490136,-0.8737254901960785
0.9286412512218963,-0.9286412512218963,,0.35673065,-0.3586523,,0.8716744913928013,-0.8465045592705167
0.9286412512218963,-0.9442815249266863,,0.35951564999999996,-0.3613259,,0.8937023666265543,-0.8452200303490136
0.9286412512218963,-0.9442815249266863,,0.3622728,-0.3641109,,0.8676012461059189,-0.8976631748589846
0.9442815249266863,-0.9442815249266863,,0.367063,-0.3689568,,0.869293796332423,-0.858905165767155
0.9442815249266863,-0.9442815249266863,,0.37388625,-0.3760307,,0.909016727866177,-0.9365279529213956
0.9442815249266863,-0.9442815249266863,,0.37619779999999997,-0.37834225,,0.9611734253666954,-0.8947791164658635
0.9442815249266863,-0.9442815249266863,,0.3801525,-0.3822691,,0.9341719077568134,-0.9632511889321228
0.9442815249266863,-0.9442815249266863,,0.38391225,-0.386001,,0.9176276771004942,-0.8795894196604817
0.9442815249266863,-0.9442815249266863,,0.3900114,-0.3922951,,0.9369217830109337,-0.9468763280917977
0.9442815249266863,-0.9442815249266863,,0.3971967,-0.3997032,,0.9134891348913489,-0.9306599832915623
0.9442815249266863,-0.9442815249266863,,0.39833855,-0.4009843,,0.8901318417898522,-0.8926282051282052
0.9442815249266863,-0.9442815249266863,,0.40257175,-0.40491115,,0.9460721868365181,-0.9420718816067652
0.9442815249266863,-0.9442815249266863,,0.408281,-0.4109546,,0.9053230394148721,-0.9533590072742832
0.9442815249266863,-0.9442815249266863,,0.41415735,-0.416636,,0.9607589478223372,-0.971652856519843
0.9442815249266863,-0.9442815249266863,,0.41683095,-0.419421,,0.9264033264033265,-0.9746281714785652
0.9442815249266863,-0.9442815249266863,,0.42184394999999997,-0.4243783,,0.9595176571920758,-0.9056910569105692
0.9442815249266863,-0.9442815249266863,,0.4277203,-0.43025465,,0.9476818375159507,-0.9558129558129558
0.9442815249266863,-0.9442815249266863,,0.43148005,-0.433903,,0.9780509218612818,-0.9513236549957301
0.9442815249266863,-0.9442815249266863,,0.43590819999999997,-0.438359,,0.8785488958990536,-0.9977608598298254
0.9442815249266863,-0.9442815249266863,,0.44234155,-0.44479235,,0.9937555753791257,-0.9105026563138537
0.9442815249266863,-0.9442815249266863,,0.4482736,-0.45052945,,0.9911032028469751,-0.9729257641921398
0.9442815249266863,-0.9442815249266863,,0.45259035,-0.45470695,,0.9632511889321228,-0.9275603663613655
0.9442815249266863,-0.9442815249266863,,0.4574641,-0.45971995,,0.9570446735395189,-0.9611734253666954
0.9442815249266863,-0.9442815249266863,,0.46063899999999997,-0.46292269999999996,,0.9497016197783462,-0.9737762237762239
0.9442815249266863,-0.9442815249266863,,0.46562415,-0.4679357,,0.9653379549393414,-0.9582795698924732
0.9442815249266863,-0.9442815249266863,,0.47397915,-0.47631855,,0.9591046061127853,-1.019679633867277
0.9442815249266863,-0.9442815249266863,,0.47687555,-0.4791871,,0.9862771137671537,-1.0206138341731563
0.9442815249266863,-0.9442815249266863,,0.48088595,-0.48328105,,0.9867139061116033,-0.967013888888889
0.9442815249266863,-0.9442815249266863,,0.4870965,-0.48954729999999996,,1.030527289546716,-1.007688828584351
0.9442815249266863,-0.9442815249266863,,0.4907727,-0.4932235,,1.0215497478221,-1.0362790697674418
0.9442815249266863,-0.9442815249266863,,0.49536795,-0.4978466,,0.9968680089485459,-0.9420718816067652
0.9442815249266863,-0.9442815249266863,,0.5048091,-0.5072042,,1.0445382090951711,-1.0248390064397424
0.9442815249266863,-0.9442815249266863,,0.510212,-0.5127185,,1.0290993071593535,-1.0224873795318954
0.9442815249266863,-0.9442815249266863,,0.5150022,-0.51742515,,1.019679633867277,-1.0108892921960073
0.9442815249266863,-0.9442815249266863,,0.51681245,-0.5192354,,1.0192131747483988,-1.031959240389069
0.9442815249266863,-0.9442815249266863,,0.52210395,-0.52455475,,0.9928698752228164,-0.9991031390134529
0.9442815249266863,-0.9442815249266863,,0.52973485,-0.5322970499999999,,1.0192131747483988,-1.0090579710144927
0.9442815249266863,-0.9442815249266863,,0.53196285,-0.53446935,,1.0815533980582523,-1.0210815765352887
0.9442815249266863,-0.9442815249266863,,0.53731005,-0.5399001,,1.0406352171882298,-1.07218479307026
0.9442815249266863,-0.9442815249266863,,0.5432421,-0.5458043,,1.0220183486238532,-1.0604474059971443
0.9442815249266863,-0.9442815249266863,,0.5476424,-0.5504274,,1.0234267340376666,-1.048964218455744
0.9442815249266863,-0.9442815249266863,,0.5527946499999999,-0.5558581499999999,,1.0357973035797303,-1.0629770992366412
0.9442815249266863,-0.9442815249266863,,0.55780765,-0.5610104,,1.059942911512845,-1.0959173635022135
0.9442815249266863,-0.9442815249266863,,0.5640182,-0.5672488,,1.048470588235294,-1.07218479307026
0.9442815249266863,-0.9442815249266863,,0.57329225,-0.57685705,,1.02014652014652,-1.1029702970297028
0.9442815249266863,-0.9442815249266863,,0.5743227,-0.5779989,,1.0262551819438046,-1.13847726111395
0.9442815249266863,-0.9442815249266863,,0.5793357,-0.5831233,,1.059942911512845,-1.05893536121673
0.9442815249266863,-0.9442815249266863,,0.5854905499999999,-0.5892503,,1.0281495154591602,-1.0435597189695551
0.9442815249266863,-0.9442815249266863,,0.59145045,-0.59523805,,1.0645007166746296,-1.0805043646944714
0.9442815249266863,-0.9442815249266863,,0.5951545,-0.5989978,,1.07218479307026,-1.1057071960297766
0.9442815249266863,-0.9442815249266863,,0.6005017,-0.6045399499999999,,1.0690978886756237,-1.1057071960297766
0.9442815249266863,-0.9442815249266863,,0.6083832499999999,-0.6125328999999999,,1.1173520561685055,-1.0997038499506417
0.9442815249266863,-0.9442815249266863,,0.61345195,-0.617713,,1.1207243460764589,-1.12128837443382
0.9442815249266863,-0.8729227761485826,,0.61891055,-0.62319945,,1.087890625,-1.117912694430507
0.9442815249266863,-0.8729227761485826,,0.62314375,-0.62748835,,1.0810286268801552,-1.0926924963217264
0.873900293255132,-0.8729227761485826,,0.63355965,-0.63823845,,1.1051587301587302,-1.1090094574415132
0.873900293255132,-0.8328445747800587,,0.6367067,-0.6414411999999999,,1.0810286268801552,-1.122418136020151
0.873900293255132,-0.8328445747800587,,0.64035505,-0.6452287999999999,,1.0499528746465598,-1.1408090117767538
0.8347996089931574,-0.8328445747800587,,0.6456744,-0.6507431,,1.0959173635022135,-1.1117764471057885
0.8347996089931574,-0.8328445747800587,,0.6517178499999999,-0.65695365,,1.086829268292683,-1.1286727456940222
0.8347996089931574,-0.8328445747800587,,0.65895885,-0.66425035,,1.112331502745881,-1.0634844868735083
